Column,P-Value
Interface_Matching_Count_Pair_2,0.3159436487886291
Blast_Coverage_B_Pair_2,0.31851888253054805
Global_Non-Matching-Gap_Percent_Pair_2,0.32267634561513503
Global_Average_Sum_Blosum_Matching_Scores_Pair_1,0.32505878522736087
Global_Average_Sum_Blosum_Positive_Scores_Pair_1,0.3303330516535553
Global_Average_Sum_Blosum_Non-Similar_Scores_Pair_2,0.3358147655800723
Interface_Sum_Blosum_Positive_Scores_Pair_2,0.33594877625074115
Domain_Sum_Blosum_Matching_Scores_Joint,0.33753399428098874
Domain_Matching_Count_Joint,0.35510933936169226
Interface_Average_Difference_Net_Charge_Index_Side_Chains_Scores_Pair_1,0.3667786337661575
Domain_Average_Sum_Blosum_Similar_Scores_Pair_1,0.36772419875980433
Blast_Start_B_Pair_2,0.3836970593176354
Interface_Sum_Blosum_Matching_Scores_Joint,0.39431130055003816
Interface_Average_Difference_Turn_Percent_Pair_1,0.4061440054821086
Interface_Matching_Count_Joint,0.4072720798480205
Domain_Average_Sum_Blosum_Similar_Scores_Joint,0.4176671395302602
Interface_Non-Matching_Percent_Joint,0.417710055680906
Domain_Matching_Count_Pair_2,0.4219482964392297
Blast_Start_B_Joint,0.42718886851786075
Domain_Sum_Blosum_Matching_Scores_Pair_2,0.42724096521461724
Interface_Matching_Count_Pair_1,0.4296108118500272
Interface_Sum_Blosum_Matching_Scores_Pair_1,0.42967807949146625
Global_Average_Sum_Blosum_Similar_Scores_Pair_1,0.448065802518043
Domain_Sum_Blosum_Positive_Scores_Pair_2,0.4647608093373585
Global_Average_Sum_Blosum_Non-Similar_Scores_Pair_1,0.4662594427870239
Interface_Sum_Blosum_Positive_Scores_Joint,0.4798792423665907
Global_Average_Sum_Blosum_Non-Similar_Scores_Joint,0.49616768423838453
Interface_Sum_Blosum_Positive_Scores_Pair_1,0.49762420182378636
Interface_Gap_Score_Joint,0.4999956646171762
Interface_Gap_Score_Pair_1,0.4999956646171762
Interface_Gap_Score_Pair_2,0.4999956646171762
